Force,Position,date
313.48400000000004,773.579,Wed Jul 23 2014 00:24:00 GMT-0400 (EDT)
299.004,768.7280000000001,Wed Jul 23 2014 01:24:00 GMT-0400 (EDT)
289.448,781.564,Wed Jul 23 2014 02:24:00 GMT-0400 (EDT)
291.47999999999996,783.9529999999999,Wed Jul 23 2014 03:24:00 GMT-0400 (EDT)
299.078,755.02,Wed Jul 23 2014 04:24:00 GMT-0400 (EDT)
333.877,771.237,Wed Jul 23 2014 05:24:00 GMT-0400 (EDT)
324.9240000000001,775.9469999999999,Wed Jul 23 2014 06:24:00 GMT-0400 (EDT)
300.76,738.848,Wed Jul 23 2014 07:24:00 GMT-0400 (EDT)
273.959,770.8480000000001,Wed Jul 23 2014 08:24:00 GMT-0400 (EDT)
346.20799999999997,816.688,Wed Jul 23 2014 09:24:00 GMT-0400 (EDT)
306.852,775.5070000000001,Wed Jul 23 2014 10:24:00 GMT-0400 (EDT)
275.67800000000005,778.2210000000001,Wed Jul 23 2014 11:24:00 GMT-0400 (EDT)
300.22,769.152,Wed Jul 23 2014 12:24:00 GMT-0400 (EDT)
353.96000000000004,799.499,Wed Jul 23 2014 13:24:00 GMT-0400 (EDT)
347.75999999999993,760.044,Wed Jul 23 2014 14:24:00 GMT-0400 (EDT)
311.49699999999996,743.948,Wed Jul 23 2014 15:24:00 GMT-0400 (EDT)
249.05299999999997,729.283,Wed Jul 23 2014 16:24:00 GMT-0400 (EDT)
331.63599999999997,746.7090000000001,Wed Jul 23 2014 17:24:00 GMT-0400 (EDT)
340.215,749.072,Wed Jul 23 2014 18:24:00 GMT-0400 (EDT)
367.188,772.0919999999999,Wed Jul 23 2014 19:24:00 GMT-0400 (EDT)
386.7610000000001,756.077,Wed Jul 23 2014 20:24:00 GMT-0400 (EDT)
298.835,756.9780000000001,Wed Jul 23 2014 21:24:00 GMT-0400 (EDT)
359.2869999999999,727.0469999999999,Wed Jul 23 2014 22:24:00 GMT-0400 (EDT)
331.84700000000004,781.063,Wed Jul 23 2014 23:24:00 GMT-0400 (EDT)
371.225,736.136,Thu Jul 24 2014 00:24:00 GMT-0400 (EDT)
340.92499999999995,796.992,Thu Jul 24 2014 01:24:00 GMT-0400 (EDT)
366.3,809.5050000000001,Thu Jul 24 2014 02:24:00 GMT-0400 (EDT)
354.91700000000003,749.3939999999999,Thu Jul 24 2014 03:24:00 GMT-0400 (EDT)
327.25900000000007,773.001,Thu Jul 24 2014 04:24:00 GMT-0400 (EDT)
384.24800000000005,744.257,Thu Jul 24 2014 05:24:00 GMT-0400 (EDT)
373.525,778.617,Thu Jul 24 2014 06:24:00 GMT-0400 (EDT)
365.04800000000006,760.3190000000001,Thu Jul 24 2014 07:24:00 GMT-0400 (EDT)
348.64099999999996,795.9209999999999,Thu Jul 24 2014 08:24:00 GMT-0400 (EDT)
385.037,765.1850000000001,Thu Jul 24 2014 09:24:00 GMT-0400 (EDT)
435.625,802.2950000000001,Thu Jul 24 2014 10:24:00 GMT-0400 (EDT)
320.31499999999994,743.7990000000001,Thu Jul 24 2014 11:24:00 GMT-0400 (EDT)
425.81500000000005,749.723,Thu Jul 24 2014 12:24:00 GMT-0400 (EDT)
380.46899999999994,764.0669999999999,Thu Jul 24 2014 13:24:00 GMT-0400 (EDT)
395.83000000000004,750.0310000000001,Thu Jul 24 2014 14:24:00 GMT-0400 (EDT)
372.95599999999996,737.201,Thu Jul 24 2014 15:24:00 GMT-0400 (EDT)
398.257,786.537,Thu Jul 24 2014 16:24:00 GMT-0400 (EDT)
468.4079999999999,730.7650000000001,Thu Jul 24 2014 17:24:00 GMT-0400 (EDT)
394.284,800.4930000000002,Thu Jul 24 2014 18:24:00 GMT-0400 (EDT)
473.05300000000005,766.8520000000001,Thu Jul 24 2014 19:24:00 GMT-0400 (EDT)
349.035,750.6560000000001,Thu Jul 24 2014 20:24:00 GMT-0400 (EDT)
470.7049999999999,801.371,Thu Jul 24 2014 21:24:00 GMT-0400 (EDT)
423.934,772.798,Thu Jul 24 2014 22:24:00 GMT-0400 (EDT)
480.9079999999999,767.849,Thu Jul 24 2014 23:24:00 GMT-0400 (EDT)
246.02100000000002,746.491,Fri Jul 25 2014 00:24:00 GMT-0400 (EDT)
400.507,736.931,Fri Jul 25 2014 01:24:00 GMT-0400 (EDT)
503.956,753.0350000000001,Fri Jul 25 2014 02:24:00 GMT-0400 (EDT)
541.981,737.6940000000001,Fri Jul 25 2014 03:24:00 GMT-0400 (EDT)
460.425,743.684,Fri Jul 25 2014 04:24:00 GMT-0400 (EDT)
509.575,724.517,Fri Jul 25 2014 05:24:00 GMT-0400 (EDT)
522.2520000000001,708.368,Fri Jul 25 2014 06:24:00 GMT-0400 (EDT)
429.12299999999993,780.742,Fri Jul 25 2014 07:24:00 GMT-0400 (EDT)
489.4719999999999,722.355,Fri Jul 25 2014 08:24:00 GMT-0400 (EDT)
559.227,760.0359999999998,Fri Jul 25 2014 09:24:00 GMT-0400 (EDT)
390.9599999999999,791.146,Fri Jul 25 2014 10:24:00 GMT-0400 (EDT)
296.50300000000004,717.9000000000001,Fri Jul 25 2014 11:24:00 GMT-0400 (EDT)
579.4309999999999,769.79,Fri Jul 25 2014 12:24:00 GMT-0400 (EDT)
423.808,776.5319999999999,Fri Jul 25 2014 13:24:00 GMT-0400 (EDT)
624.307,794.322,Fri Jul 25 2014 14:24:00 GMT-0400 (EDT)
425.02299999999997,766.881,Fri Jul 25 2014 15:24:00 GMT-0400 (EDT)
615.8100000000002,764.0559999999999,Fri Jul 25 2014 16:24:00 GMT-0400 (EDT)
607.2909999999999,743.957,Fri Jul 25 2014 17:24:00 GMT-0400 (EDT)
506.39799999999997,724.723,Fri Jul 25 2014 18:24:00 GMT-0400 (EDT)
621.296,718.6779999999999,Fri Jul 25 2014 19:24:00 GMT-0400 (EDT)
577.251,746.546,Fri Jul 25 2014 20:24:00 GMT-0400 (EDT)
558.5699999999999,767.773,Fri Jul 25 2014 21:24:00 GMT-0400 (EDT)
369.001,735.7059999999999,Fri Jul 25 2014 22:24:00 GMT-0400 (EDT)
430.537,780.909,Fri Jul 25 2014 23:24:00 GMT-0400 (EDT)
591.927,712.2149999999999,Sat Jul 26 2014 00:24:00 GMT-0400 (EDT)
596.252,732.3000000000001,Sat Jul 26 2014 01:24:00 GMT-0400 (EDT)
513.158,782.3180000000001,Sat Jul 26 2014 02:24:00 GMT-0400 (EDT)
520.17,776.26,Sat Jul 26 2014 03:24:00 GMT-0400 (EDT)
566.11,764.163,Sat Jul 26 2014 04:24:00 GMT-0400 (EDT)
609.9350000000001,781.7049999999999,Sat Jul 26 2014 05:24:00 GMT-0400 (EDT)
448.36199999999997,728.2099999999998,Sat Jul 26 2014 06:24:00 GMT-0400 (EDT)
615.751,761.682,Sat Jul 26 2014 07:24:00 GMT-0400 (EDT)
597.1669999999999,729.582,Sat Jul 26 2014 08:24:00 GMT-0400 (EDT)
648.243,742.206,Sat Jul 26 2014 09:24:00 GMT-0400 (EDT)
670.9159999999999,730.3,Sat Jul 26 2014 10:24:00 GMT-0400 (EDT)
630.4789999999999,696.8700000000001,Sat Jul 26 2014 11:24:00 GMT-0400 (EDT)
527.55,728.5219999999999,Sat Jul 26 2014 12:24:00 GMT-0400 (EDT)
544.183,708.196,Sat Jul 26 2014 13:24:00 GMT-0400 (EDT)
557.91,723.841,Sat Jul 26 2014 14:24:00 GMT-0400 (EDT)
581.2389999999999,761.891,Sat Jul 26 2014 15:24:00 GMT-0400 (EDT)
709.156,758.39,Sat Jul 26 2014 16:24:00 GMT-0400 (EDT)
538.175,738.605,Sat Jul 26 2014 17:24:00 GMT-0400 (EDT)
721.046,748.0159999999998,Sat Jul 26 2014 18:24:00 GMT-0400 (EDT)
648.817,767.218,Sat Jul 26 2014 19:24:00 GMT-0400 (EDT)
645.0649999999999,693.738,Sat Jul 26 2014 20:24:00 GMT-0400 (EDT)
645.037,743.376,Sat Jul 26 2014 21:24:00 GMT-0400 (EDT)
688.6569999999999,723.2800000000001,Sat Jul 26 2014 22:24:00 GMT-0400 (EDT)
579.326,748.233,Sat Jul 26 2014 23:24:00 GMT-0400 (EDT)
676.3209999999999,747.3639999999999,Sun Jul 27 2014 00:24:00 GMT-0400 (EDT)
626.2209999999999,726.3480000000001,Sun Jul 27 2014 01:24:00 GMT-0400 (EDT)
683.165,723.683,Sun Jul 27 2014 02:24:00 GMT-0400 (EDT)
641.7609999999999,710.325,Sun Jul 27 2014 03:24:00 GMT-0400 (EDT)
626.6389999999999,691.208,Sun Jul 27 2014 04:24:00 GMT-0400 (EDT)
574.329,729.4490000000001,Sun Jul 27 2014 05:24:00 GMT-0400 (EDT)
638.9459999999999,722.259,Sun Jul 27 2014 06:24:00 GMT-0400 (EDT)
710.231,731.3399999999999,Sun Jul 27 2014 07:24:00 GMT-0400 (EDT)
722.311,723.594,Sun Jul 27 2014 08:24:00 GMT-0400 (EDT)
681.3240000000001,714.99,Sun Jul 27 2014 09:24:00 GMT-0400 (EDT)
577.013,717.554,Sun Jul 27 2014 10:24:00 GMT-0400 (EDT)
582.0029999999999,735.9449999999999,Sun Jul 27 2014 11:24:00 GMT-0400 (EDT)
688.539,710.358,Sun Jul 27 2014 12:24:00 GMT-0400 (EDT)
679.313,693.778,Sun Jul 27 2014 13:24:00 GMT-0400 (EDT)
683.693,717.6299999999999,Sun Jul 27 2014 14:24:00 GMT-0400 (EDT)
642.108,693.4309999999999,Sun Jul 27 2014 15:24:00 GMT-0400 (EDT)
679.845,687.669,Sun Jul 27 2014 16:24:00 GMT-0400 (EDT)
633.568,716.145,Sun Jul 27 2014 17:24:00 GMT-0400 (EDT)
585.996,732.149,Sun Jul 27 2014 18:24:00 GMT-0400 (EDT)
675.299,721.687,Sun Jul 27 2014 19:24:00 GMT-0400 (EDT)
665.1360000000001,703.716,Sun Jul 27 2014 20:24:00 GMT-0400 (EDT)
631.8929999999999,735.877,Sun Jul 27 2014 21:24:00 GMT-0400 (EDT)
611.1409999999998,724.82,Sun Jul 27 2014 22:24:00 GMT-0400 (EDT)
